source,title,link,date,matched_keywords
TechCrunch,Redwood Materials lays off 10% in restructuring to chase energy storage business,https://techcrunch.com/2026/04/21/redwood-materials-lays-off-10-in-restructuring-to-chase-energy-storage-business/,2026-04-22,AI
TechCrunch,Meta will record employees’ keystrokes and use it to train its AI models,https://techcrunch.com/2026/04/21/meta-will-record-employees-keystrokes-and-use-it-to-train-its-ai-models/,2026-04-22,AI
TechCrunch,"Unauthorized group has gained access to Anthropic’s exclusive cyber tool Mythos, report claims",https://techcrunch.com/2026/04/21/unauthorized-group-has-gained-access-to-anthropics-exclusive-cyber-tool-mythos-report-claims/,2026-04-22,AI
TechCrunch,SpaceX is working with Cursor and has an option to buy the startup for $60B,https://techcrunch.com/2026/04/21/spacex-is-working-with-cursor-and-has-an-option-to-buy-the-startup-for-60-billion/,2026-04-22,AI
TechCrunch,AI research lab NeoCognition lands $40M seed to build agents that learn like humans,https://techcrunch.com/2026/04/21/ai-research-lab-neocognition-lands-40m-seed-to-build-agents-that-learn-like-humans/,2026-04-22,AI
TechCrunch,Apple’s Cal AI crackdown signals it’s still policing the App Store,https://techcrunch.com/2026/04/21/apples-cal-ai-crackdown-signals-its-still-policing-the-app-store/,2026-04-22,AI
TechCrunch,ChatGPT’s new Images 2.0 model is surprisingly good at generating text,https://techcrunch.com/2026/04/21/chatgpts-new-images-2-0-model-is-surprisingly-good-at-generating-text/,2026-04-22,AI
TechCrunch,"Sam Altman throws shade at Anthropic’s cyber model, Mythos: ‘fear-based marketing’",https://techcrunch.com/2026/04/21/sam-altman-throws-shade-at-anthropics-cyber-model-mythos-fear-based-marketing/,2026-04-22,AI
TechCrunch,"Clarifai deletes 3 million photos that OkCupid provided to train facial recognition AI, report says",https://techcrunch.com/2026/04/21/clarifai-okcupid-facial-recognition-ai-ftc-settlement/,2026-04-22,AI
TechCrunch,Former Pinterest team redesigns email with Extra — and it’s actually good,https://techcrunch.com/2026/04/21/former-pinterest-team-redesigns-email-with-extra-and-its-actually-good/,2026-04-22,AI
TechCrunch,"AI Dungeon maker Latitude unveils Voyage, a platform for creating AI-powered RPGs",https://techcrunch.com/2026/04/21/voyage-is-an-ai-rpg-platform-for-creating-custom-gaming-worlds-with-ai-generated-npc-interactions/,2026-04-22,AI
TechCrunch,Ransomware negotiator pleads guilty to helping ransomware gang,https://techcrunch.com/2026/04/21/ransomware-negotiator-pleads-guilty-to-helping-ransomware-gang/,2026-04-22,AI
TechCrunch,"Bond, a new social media platform, wants to use AI to help you kick your doomscrolling habit",https://techcrunch.com/2026/04/21/bond-social-media-platform-ai-memories-kick-doomscrolling-habit/,2026-04-22,AI
TechCrunch,YouTube expands its AI likeness detection technology to celebrities,https://techcrunch.com/2026/04/21/youtube-expands-its-ai-likeness-detection-technology-to-celebrities/,2026-04-22,AI
TechCrunch,Revolut eyes valuation of up to $200B in eventual IPO,https://techcrunch.com/2026/04/21/revolut-eyes-valuation-of-up-to-200b-in-eventual-ipo/,2026-04-22,"AI, Valuation"
