source,title,link,date,matched_keywords
TechCrunch,"Already rich, already successful, why the last wave of tech winners is grinding again",https://techcrunch.com/2026/07/13/already-rich-already-successful-why-the-last-wave-of-tech-winners-is-grinding-again/,2026-07-14,AI
TechCrunch,"Uber’s product chief on hotels, robotaxis, and why the company doesn’t want to be “everything for everyone”",https://techcrunch.com/2026/07/13/ubers-product-chief-on-hotels-robotaxis-and-why-the-company-doesnt-want-to-be-everything-for-everyone/,2026-07-14,"AI, Financial"
TechCrunch,"Video-generation startup PixVerse raises $439M, valuation soars past $2B",https://techcrunch.com/2026/07/13/video-generation-startup-pixverse-raises-439m-valuation-soars-past-2b/,2026-07-14,"AI, Valuation"
TechCrunch,Hermes agent maker Nous Research in talks for new funding at $1.5B valuation,https://techcrunch.com/2026/07/13/hermes-agent-maker-nous-research-in-talks-for-new-funding-at-1-5b-valuation/,2026-07-14,"AI, Valuation"
TechCrunch,Satya Nadella has issued a shocking warning to companies using AI,https://techcrunch.com/2026/07/13/satya-nadella-has-issued-a-shocking-warning-to-companies-using-ai/,2026-07-14,AI
TechCrunch,Apple says former employee exploited ‘rare’ bug to download confidential files after leaving for OpenAI,https://techcrunch.com/2026/07/13/apple-says-former-employee-exploited-rare-bug-to-download-confidential-files-after-leaving-for-openai/,2026-07-14,AI
TechCrunch,The wildest allegations in Apple’s trade secrets lawsuit against OpenAI,https://techcrunch.com/2026/07/13/the-wildest-allegations-in-apples-trade-secrets-lawsuit-against-openai/,2026-07-14,AI
TechCrunch,Sam Altman’s space data center trash talk is what most experts already believe,https://techcrunch.com/2026/07/13/sam-altmans-space-data-center-trash-talk-is-what-most-experts-already-believe/,2026-07-14,AI
TechCrunch,Should AI help you get away with killing your spouse?,https://techcrunch.com/2026/07/13/should-ai-help-you-get-away-with-killing-your-spouse/,2026-07-14,AI
TechCrunch,"Anthropic starts localizing Claude pricing for India, its biggest market after the US",https://techcrunch.com/2026/07/13/anthropic-starts-localizing-claude-pricing-for-india-its-biggest-market-after-the-us/,2026-07-14,"India, Indian"
TechCrunch,SpaceX cleared to fly Starship again after booster failure in May,https://techcrunch.com/2026/07/13/spacex-cleared-to-fly-starship-again-after-booster-failure-in-may/,2026-07-14,AI
