source,title,link,date,matched_keywords
TechCrunch,Battery recycler Ascend Elements files for bankruptcy,https://techcrunch.com/2026/04/10/battery-recycler-ascend-elements-files-for-bankruptcy/,2026-04-11,AI
TechCrunch,"Stalking victim sues OpenAI, claims ChatGPT fueled her abuser’s delusions and ignored her warnings",https://techcrunch.com/2026/04/10/stalking-victim-sues-openai-claims-chatgpt-fueled-her-abusers-delusions-and-ignored-her-warnings/,2026-04-11,AI
TechCrunch,TechCrunch is heading to Tokyo — and bringing the Startup Battlefield with it,https://techcrunch.com/2026/04/10/techcrunch-is-heading-to-tokyo-and-bringing-the-startup-battlefield-with-it/,2026-04-11,AI
TechCrunch,Every fusion startup that has raised over $100M,https://techcrunch.com/2026/04/10/every-fusion-startup-that-has-raised-over-100m/,2026-04-11,AI
TechCrunch,"PSA: If you use the Meta AI app, your friends will find out and it will be embarrassing",https://techcrunch.com/2026/04/10/psa-if-you-use-the-meta-ai-app-your-friends-will-find-out-and-it-will-be-embarrassing/,2026-04-11,AI
TechCrunch,Snap gets closer to releasing new AI glasses after years-long hiatus,https://techcrunch.com/2026/04/10/snap-gets-closer-to-releasing-new-ai-glasses-after-years-long-hiatus/,2026-04-11,AI
TechCrunch,"Florida AG to probe OpenAI, alleging possible connection to FSU shooting",https://techcrunch.com/2026/04/09/florida-ag-to-probe-openai-alleging-possible-connection-to-fsu-shooting/,2026-04-11,AI
TechCrunch,ChatGPT finally offers $100/month Pro plan,https://techcrunch.com/2026/04/09/chatgpt-pro-plan-100-month-codex/,2026-04-11,AI
TechCrunch,Volkswagen drops all-electric ID.4 in the US in pivot back to gas SUVs,https://techcrunch.com/2026/04/09/volkswagen-drops-all-electric-id-4-in-the-us-in-pivot-back-to-gas-suvs/,2026-04-11,AI
TechCrunch,Florida AG announces investigation into OpenAI over shooting that allegedly involved ChatGPT,https://techcrunch.com/2026/04/09/florida-ag-investigation-openai-chatgpt-shooting/,2026-04-11,AI
TechCrunch,StubHub to pay $10M to settle FTC allegations over ‘deceptive’ ticket pricing,https://techcrunch.com/2026/04/09/stubhub-to-pay-10m-to-settle-ftc-allegations-over-deceptive-ticket-pricing/,2026-04-11,AI
Google News (india),India proposes new rules to regulate news and political posts on social media - BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTE51RGtNb0xCUXNueGdvTnQweHBRZi1RdXBRZF9SV3V3REVWU0xic0Q0S3RwVUhXcGtxWWtZUEZTZ1ZvaG5WWkYyNE5HcWFxLWxyOXNBN0pzeEtfUQ?oc=5,2026-04-11,India
