source,title,link,date,matched_keywords
TechCrunch,OpenAI’s existential questions,https://techcrunch.com/2026/04/19/openais-existential-questions/,2026-04-20,AI
TechCrunch,The 12-month window,https://techcrunch.com/2026/04/19/the-12-month-window/,2026-04-20,AI
TechCrunch,Blue Origin’s New Glenn put a customer satellite in the wrong orbit during its third launch,https://techcrunch.com/2026/04/19/blue-origins-new-glenn-put-a-customer-satellite-in-the-wrong-orbit-during-its-third-launch/,2026-04-20,AI
TechCrunch,TechCrunch Mobility: Uber enters its assetmaxxing era,https://techcrunch.com/2026/04/19/techcrunch-mobility-uber-enters-its-assetmaxxing-era/,2026-04-20,AI
TechCrunch,AI chip startup Cerebras files for IPO,https://techcrunch.com/2026/04/18/ai-chip-startup-cerebras-files-for-ipo/,2026-04-20,AI
TechCrunch,Anthropic’s relationship with the Trump administration seems to be thawing,https://techcrunch.com/2026/04/18/anthropics-relationship-with-the-trump-administration-seems-to-be-thawing/,2026-04-20,AI
TechCrunch,"The App Store is booming again, and AI may be why",https://techcrunch.com/2026/04/18/the-app-store-is-booming-again-and-ai-may-be-why/,2026-04-20,AI
TechCrunch,"Once close enough for an acquisition, Stripe and Airwallex are now going after each other",https://techcrunch.com/2026/04/17/once-close-enough-for-an-acquisition-stripe-and-airwallex-are-now-going-after-each-other/,2026-04-20,AI
TechCrunch,Sam Altman’s project World looks to scale its human verification empire. First stop: Tinder.,https://techcrunch.com/2026/04/17/sam-altmans-project-world-looks-to-scale-its-human-verification-empire-first-stop-tinder/,2026-04-20,AI
TechCrunch,Kevin Weil and Bill Peebles exit OpenAI as company continues to shed ‘side quests’,https://techcrunch.com/2026/04/17/kevin-weil-and-bill-peebles-exit-openai-as-company-continues-to-shed-side-quests/,2026-04-20,AI
TechCrunch,Sources: Cursor in talks to raise $2B+ at $50B valuation as enterprise growth surges,https://techcrunch.com/2026/04/17/sources-cursor-in-talks-to-raise-2b-at-50b-valuation-as-enterprise-growth-surges/,2026-04-20,"AI, Valuation"
TechCrunch,Hackers are abusing unpatched Windows security flaws to hack into organizations,https://techcrunch.com/2026/04/17/hackers-are-abusing-unpatched-windows-security-flaws-to-hack-into-organizations/,2026-04-20,AI
