source,title,link,date,matched_keywords
TechCrunch,Investors sue Selena Gomez alleging fraud tied to her mental health startup,https://techcrunch.com/2026/08/13/investors-sue-selena-gomez-alleging-fraud-tied-to-her-mental-health-startup/,2026-08-14,AI
TechCrunch,"Flock says its new tool will help identify police abuse, but hasn’t explained how it works",https://techcrunch.com/2026/08/13/flock-says-its-new-tool-will-help-identify-police-abuse-but-hasnt-explained-how-it-works/,2026-08-14,AI
TechCrunch,Writer introduces new AI model and upgraded harness to contain token costs,https://techcrunch.com/2026/08/13/writer-introduces-new-ai-model-and-upgraded-harness-to-contain-token-costs/,2026-08-14,AI
TechCrunch,"Databricks wanted to raise $1B, investors wanted $15B. It settled on $5B at a $190B valuation.",https://techcrunch.com/2026/08/13/databricks-wanted-to-raise-1b-investors-wanted-15b-it-settled-on-5b-at-a-190b-valuation/,2026-08-14,"AI, Valuation"
TechCrunch,"OpenAI introduces ‘Ultrafast,’ a new mode that makes GPT-5.6 Sol work at 14x the speed",https://techcrunch.com/2026/08/13/openai-introduces-ultrafast-a-new-mode-that-makes-gpt-5-6-sol-work-at-14x-the-speed/,2026-08-14,AI
TechCrunch,IBM partners with OpenAI to bolster enterprise AI push,https://techcrunch.com/2026/08/13/ibm-partners-with-openai-to-bolster-enterprise-ai-push/,2026-08-14,AI
TechCrunch,Anthropic set AI agents loose on the same task. They started a turf war.,https://techcrunch.com/2026/08/13/anthropic-set-ai-agents-loose-on-the-same-task-they-started-a-turf-war/,2026-08-14,AI
TechCrunch,OpenAI hires new CRO as executive shake-up continues,https://techcrunch.com/2026/08/13/openai-hires-new-cro-as-executive-shake-up-continues/,2026-08-14,AI
TechCrunch,Microsoft kills off unsuccessful AI features while merging its separate Copilot apps,https://techcrunch.com/2026/08/13/microsoft-kills-off-unsuccessful-ai-features-while-merging-its-separate-copilot-apps/,2026-08-14,AI
TechCrunch,"Nvidia’s new $500B plan is risky but brilliant, especially for aging GPUs",https://techcrunch.com/2026/08/13/nvidias-new-500b-plan-is-risky-but-brilliant-especially-for-aging-gpus/,2026-08-14,AI
TechCrunch,Who really needs a cocktail robot?,https://techcrunch.com/2026/08/13/bartesian-duet-cocktail-maker-review/,2026-08-14,AI
TechCrunch,"Some Claude users are mad that Anthropic’s new watermarks will catch them using it at their jobs, classes",https://techcrunch.com/2026/08/12/some-claude-users-are-mad-that-anthropics-new-watermarks-will-catch-them-cheating-at-their-jobs-classes/,2026-08-14,AI
TechCrunch,AI nuclear power firm Fermi finally has a new CEO,https://techcrunch.com/2026/08/12/ai-nuclear-power-firm-fermi-finally-has-a-new-ceo/,2026-08-14,AI
