source,title,link,date,matched_keywords
TechCrunch,I tried out OpenAI’s new AI keypad — which will be fun for some coders and slightly mystifying to everyone else,https://techcrunch.com/2026/07/24/i-tried-out-openais-new-ai-keypad-which-will-be-fun-for-coders-and-slightly-mystifying-to-everyone-else/,2026-07-25,AI
TechCrunch,SpaceX launches new V3 Starlink satellites but suffers another booster failure,https://techcrunch.com/2026/07/24/spacex-launches-new-v3-starlink-satellites-but-suffers-another-booster-failure/,2026-07-25,AI
TechCrunch,"Prentis, new AI lab co-founded by Reid Hoffman, Mark Pincus in talks to raise $100M",https://techcrunch.com/2026/07/24/prentis-new-ai-lab-co-founded-by-reid-hoffman-mark-pincus-in-talks-to-raise-100m/,2026-07-25,AI
TechCrunch,"TechCrunch Disrupt 2026’s new Smart Money Stage explores fintech, payments, AI, and everything between ",https://techcrunch.com/2026/07/24/techcrunch-disrupt-2026s-new-smart-money-stage-explores-fintech-payments-ai-and-everything-between/,2026-07-25,AI
TechCrunch,Vietnam is looking to restrict social media for kids; here are the growing number of other countries doing the same,https://techcrunch.com/2026/07/24/social-media-ban-children-countries-list/,2026-07-25,AI
TechCrunch,Why Cognition bought Poke: AI personality is becoming a competitive advantage,https://techcrunch.com/2026/07/24/why-cognition-bought-poke-ai-personality-is-becoming-a-competitive-advantage/,2026-07-25,AI
TechCrunch,US accuses American of allegedly wiping his phone using a ‘duress’ password during border search,https://techcrunch.com/2026/07/24/us-accuses-american-of-allegedly-wiping-his-phone-using-a-duress-password-during-border-search/,2026-07-25,AI
TechCrunch,"Anduril reportedly in talks to raise funding at $100B valuation, more than 3x last year’s mark",https://techcrunch.com/2026/07/24/anduril-reportedly-in-talks-to-raise-funding-at-100b-valuation-more-than-3x-last-years-mark/,2026-07-25,"AI, Valuation"
TechCrunch,"Build in public, fail in public: what it’s like to be a founder under 20 right now ",https://techcrunch.com/2026/07/24/build-in-public-fail-in-public-what-its-like-to-be-a-founder-under-20-right-now/,2026-07-25,AI
TechCrunch,India’s move against Jack Dorsey’s Bitchat sparks legal debate,https://techcrunch.com/2026/07/24/indias-move-against-jack-dorseys-bitchat-sparks-legal-debate/,2026-07-25,"AI, India"
TechCrunch,OpenAI’s own model went rogue before Kimi had Wall Street sweating,https://techcrunch.com/video/openais-own-model-went-rogue-before-kimi-had-wall-street-sweating/,2026-07-25,AI
TechCrunch,Sam Altman’s biometric startup World raises $52.5M via crypto sale,https://techcrunch.com/2026/07/24/sam-altmans-biometric-startup-world-raises-52-5-million-via-crypto-sale/,2026-07-25,AI
TechCrunch,"As US weighs response to Chinese AI, industry urges against broad open-weight restrictions",https://techcrunch.com/2026/07/24/as-us-weighs-response-to-chinese-ai-industry-urges-against-broad-open-weight-restrictions/,2026-07-25,AI
TechCrunch,Rivian sues the US government for ‘full refund’ of Trump tariffs,https://techcrunch.com/2026/07/24/rivian-sues-the-us-government-for-full-refund-of-trump-tariffs/,2026-07-25,AI
TechCrunch,Bluesky’s AI assistant Attie expands into an open social research tool,https://techcrunch.com/2026/07/24/blueskys-ai-assistant-attie-expands-into-an-open-social-research-tool/,2026-07-25,AI
TechCrunch,Midjourney acquired the astrology app Co-Star,https://techcrunch.com/2026/07/24/midjourney-acquired-the-astrology-app-co-star/,2026-07-25,AI
TechCrunch,OpenAI’s new voice mode makes it to the ChatGPT desktop app,https://techcrunch.com/2026/07/24/openais-new-voice-mode-makes-it-to-the-chatgpt-desktop-app/,2026-07-25,AI
